codmuni,departamento,municipio,year,irv
47570,Magdalena,Puebloviejo,2013,0.15
47605,Magdalena,Remolino,2013,0.12
47660,Magdalena,Sabanas de San Angel,2013,0.29
47675,Magdalena,Salamina,2013,0.11
47692,Magdalena,San Sebastian De Buenavista,2013,0.12
47703,Magdalena,San Zenon,2013,0.1
47707,Magdalena,Santa Ana,2013,0.11
47720,Magdalena,Santa Barbara de Pinto,2013,0.09
47745,Magdalena,Sitionuevo,2013,0.19
47798,Magdalena,Tenerife,2013,0.24
47960,Magdalena,Zapayan,2013,0.18
47980,Magdalena,Zona Bananera,2013,0.22
50001,Meta,Villavicencio,2013,0.24
50006,Meta,Acacias,2013,0.2
50110,Meta,Barranca De Upia,2013,0.18
50124,Meta,Cabuyaro,2013,0.18
50150,Meta,Castilla La Nueva,2013,0.14
50223,Meta,Cubarral,2013,0.42
50226,Meta,Cumaral,2013,0.2
50245,Meta,El Calvario,2013,0.11
50251,Meta,El Castillo,2013,0.51
50270,Meta,El Dorado,2013,0.31
50287,Meta,Fuente De Oro,2013,0.22
50313,Meta,Granada,2013,0.33
50318,Meta,Guamal,2013,0.19
50325,Meta,Mapiripan,2013,0.72
50330,Meta,Mesetas,2013,0.72
50350,Meta,La Macarena,2013,0.67
50370,Meta,Uribe,2013,0.79
50400,Meta,Lejanias,2013,0.5
50450,Meta,Puerto Concordia,2013,0.49
50568,Meta,Puerto Gaitan,2013,0.57
50573,Meta,Puerto Lopez,2013,0.26
50577,Meta,Puerto Lleras,2013,0.59
50590,Meta,Puerto Rico,2013,0.92
50606,Meta,Restrepo,2013,0.2
50680,Meta,San Carlos De Guaroa,2013,0.15
50683,Meta,San Juan De Arama,2013,0.68
50686,Meta,San Juanito,2013,0.09
50689,Meta,San Martin,2013,0.31
50711,Meta,Vistahermosa,2013,1.0
52001,Nario,Pasto,2013,0.18
52019,Nario,Alban,2013,0.09
52022,Nario,Aldana,2013,0.12
52036,Nario,Ancuya,2013,0.19
52051,Nario,Arboleda,2013,0.07
52079,Nario,Barbacoas,2013,1.0
52083,Nario,Belen,2013,0.1
52110,Nario,Buesaco,2013,0.14
52203,Nario,Colon,2013,0.19
52207,Nario,Consaca,2013,0.14
52210,Nario,Contadero,2013,0.1
52215,Nario,Cordoba,2013,0.19
52224,Nario,Cuaspud,2013,0.12
52227,Nario,Cumbal,2013,0.26
52233,Nario,Cumbitara,2013,0.73
52240,Nario,Chachagui,2013,0.12
52250,Nario,El Charco,2013,0.7
52254,Nario,El Peol,2013,0.17
52256,Nario,El Rosario,2013,0.48
52258,Nario,El Tablon de Gomez,2013,0.25
52260,Nario,El Tambo,2013,0.28
52287,Nario,Funes,2013,0.09
52317,Nario,Guachucal,2013,0.2
52320,Nario,Guaitarilla,2013,0.1
52323,Nario,Gualmatan,2013,0.03
52352,Nario,Iles,2013,0.06
52354,Nario,Imues,2013,0.11
52356,Nario,Ipiales,2013,0.3
52378,Nario,La Cruz,2013,0.22
52381,Nario,La Florida,2013,0.18
52385,Nario,La Llanada,2013,0.5
52390,Nario,La Tola,2013,0.39
52399,Nario,La Union,2013,0.19
52405,Nario,Leiva,2013,0.44
52411,Nario,Linares,2013,0.36
52418,Nario,Los Andes,2013,0.47
52427,Nario,Magui,2013,0.65
52435,Nario,Mallama,2013,0.5
52473,Nario,Mosquera,2013,0.34
52480,Nario,Nario,2013,0.14
52490,Nario,Olaya Herrera,2013,0.57
52506,Nario,Ospina,2013,0.05
52520,Nario,Francisco Pizarro,2013,0.42
52540,Nario,Policarpa,2013,0.83
52560,Nario,Potosi,2013,0.14
52565,Nario,Providencia,2013,0.24
52573,Nario,Puerres,2013,0.26
52585,Nario,Pupiales,2013,0.12
52612,Nario,Ricaurte,2013,0.91
52621,Nario,Roberto Payan,2013,0.73
52678,Nario,Samaniego,2013,0.69
52683,Nario,Sandona,2013,0.22
52685,Nario,San Bernardo,2013,0.1
52687,Nario,San Lorenzo,2013,0.15
52693,Nario,San Pablo,2013,0.27
52694,Nario,San Pedro De Cartago,2013,0.11
52696,Nario,Santa Barbara,2013,0.66
52699,Nario,Santacruz,2013,0.55
52720,Nario,Sapuyes,2013,0.09
52786,Nario,Taminango,2013,0.22
52788,Nario,Tangua,2013,0.15
52835,Nario,San Andres De Tumaco,2013,0.8
52838,Nario,Tuquerres,2013,0.33
52885,Nario,Yacuanquer,2013,0.05
54001,Norte De Santander,Cucuta,2013,0.18
54003,Norte De Santander,Abrego,2013,0.18
54051,Norte De Santander,Arboledas,2013,0.14
54099,Norte De Santander,Bochalema,2013,0.09
54109,Norte De Santander,Bucarasica,2013,0.25
54125,Norte De Santander,Cacota,2013,0.06
54128,Norte De Santander,Cachira,2013,0.23
54172,Norte De Santander,Chinacota,2013,0.17
54174,Norte De Santander,Chitaga,2013,0.14
54206,Norte De Santander,Convencion,2013,0.76
54223,Norte De Santander,Cucutilla,2013,0.09
54239,Norte De Santander,Durania,2013,0.19
54245,Norte De Santander,El Carmen,2013,0.5
54250,Norte De Santander,El Tarra,2013,1.0
54261,Norte De Santander,El Zulia,2013,0.29
54313,Norte De Santander,Gramalote,2013,0.12
54344,Norte De Santander,Hacari,2013,0.55
54347,Norte De Santander,Herran,2013,0.07
54377,Norte De Santander,Labateca,2013,0.13
54385,Norte De Santander,La Esperanza,2013,0.28
54398,Norte De Santander,La Playa,2013,0.29
54405,Norte De Santander,Los Patios,2013,0.11
54418,Norte De Santander,Lourdes,2013,0.07
54480,Norte De Santander,Mutiscua,2013,0.04
54498,Norte De Santander,Ocaa,2013,0.22
54518,Norte De Santander,Pamplona,2013,0.08
54520,Norte De Santander,Pamplonita,2013,0.06
54553,Norte De Santander,Puerto Santander,2013,0.19
54599,Norte De Santander,Ragonvalia,2013,0.11
54660,Norte De Santander,Salazar,2013,0.16
54670,Norte De Santander,San Calixto,2013,0.77
54673,Norte De Santander,San Cayetano,2013,0.19
54680,Norte De Santander,Santiago,2013,0.21
54720,Norte De Santander,Sardinata,2013,0.69
54743,Norte De Santander,Silos,2013,0.07
54800,Norte De Santander,Teorama,2013,0.9
54810,Norte De Santander,Tibu,2013,0.85
54820,Norte De Santander,Toledo,2013,0.23
54871,Norte De Santander,Villa Caro,2013,0.09
54874,Norte De Santander,Villa Del Rosario,2013,0.2
63001,Quindio,Armenia,2013,0.11
63111,Quindio,Buenavista,2013,0.11
63130,Quindio,Calarca,2013,0.19
63190,Quindio,Circasia,2013,0.08
63212,Quindio,Cordoba,2013,0.2
63272,Quindio,Filandia,2013,0.1
63302,Quindio,Genova,2013,0.25
63401,Quindio,La Tebaida,2013,0.1
63470,Quindio,Montenegro,2013,0.12
63548,Quindio,Pijao,2013,0.34
63594,Quindio,Quimbaya,2013,0.08
63690,Quindio,Salento,2013,0.17
66001,Risaralda,Pereira,2013,0.16
66045,Risaralda,Apia,2013,0.18
66075,Risaralda,Balboa,2013,0.18
66088,Risaralda,Belen De Umbria,2013,0.08
66170,Risaralda,Dosquebradas,2013,0.08
66318,Risaralda,Guatica,2013,0.13
66383,Risaralda,La Celia,2013,0.13
66400,Risaralda,La Virginia,2013,0.11
66440,Risaralda,Marsella,2013,0.08
66456,Risaralda,Mistrato,2013,0.31
66572,Risaralda,Pueblo Rico,2013,0.49
66594,Risaralda,Quinchia,2013,0.15
66682,Risaralda,Santa Rosa De Cabal,2013,0.07
66687,Risaralda,Santuario,2013,0.17
68001,Santander,Bucaramanga,2013,0.12
68013,Santander,Aguada,2013,0.03
68020,Santander,Albania,2013,0.05
68051,Santander,Aratoca,2013,0.06
68077,Santander,Barbosa,2013,0.11
68079,Santander,Barichara,2013,0.03
68081,Santander,Barrancabermeja,2013,0.24
68092,Santander,Betulia,2013,0.08
68101,Santander,Bolivar,2013,0.32
68121,Santander,Cabrera,2013,0.06
68132,Santander,California,2013,0.06
68147,Santander,Capitanejo,2013,0.03
68152,Santander,Carcasi,2013,0.04
68160,Santander,Cepita,2013,0.05
68162,Santander,Cerrito,2013,0.09
68167,Santander,Charala,2013,0.06
68169,Santander,Charta,2013,0.1
68176,Santander,Chima,2013,0.16
68179,Santander,Chipata,2013,0.02
68190,Santander,Cimitarra,2013,0.21
68207,Santander,Concepcion,2013,0.05
68209,Santander,Confines,2013,0.04
68211,Santander,Contratacion,2013,0.07
68217,Santander,Coromoro,2013,0.12
68229,Santander,Curiti,2013,0.04
68235,Santander,El Carmen De Chucuri,2013,0.13
68245,Santander,El Guacamayo,2013,0.06
68250,Santander,El Peon,2013,0.37
68255,Santander,El Playon,2013,0.14
68264,Santander,Encino,2013,0.09
68266,Santander,Enciso,2013,0.02
68271,Santander,Florian,2013,0.16
68276,Santander,Floridablanca,2013,0.06
68296,Santander,Galan,2013,0.14
68298,Santander,Gambita,2013,0.04
68307,Santander,Giron,2013,0.09
68318,Santander,Guaca,2013,0.07
68320,Santander,Guadalupe,2013,0.05
68322,Santander,Guapota,2013,0.02
68324,Santander,Guavata,2013,0.1
68327,Santander,Guepsa,2013,0.11
68344,Santander,Hato,2013,0.08
68368,Santander,Jesus Maria,2013,0.11
68370,Santander,Jordan,2013,0.07
68377,Santander,La Belleza,2013,0.2
68385,Santander,Landazuri,2013,0.26
68397,Santander,La Paz,2013,0.05
68406,Santander,Lebrija,2013,0.12
68418,Santander,Los Santos,2013,0.05
68425,Santander,Macaravita,2013,0.04
68432,Santander,Malaga,2013,0.04
68444,Santander,Matanza,2013,0.12
68464,Santander,Mogotes,2013,0.08
68468,Santander,Molagavita,2013,0.05
68498,Santander,Ocamonte,2013,0.03
68500,Santander,Oiba,2013,0.06
68502,Santander,Onzaga,2013,0.11
68522,Santander,Palmar,2013,0.05
68524,Santander,Palmas Del Socorro,2013,0.02
68533,Santander,Paramo,2013,0.04
68547,Santander,Piedecuesta,2013,0.09
68549,Santander,Pinchote,2013,0.0
68572,Santander,Puente Nacional,2013,0.03
68573,Santander,Puerto Parra,2013,0.16
68575,Santander,Puerto Wilches,2013,0.23
68615,Santander,Rionegro,2013,0.17
68655,Santander,Sabana De Torres,2013,0.36
68669,Santander,San Andres,2013,0.04
68673,Santander,San Benito,2013,0.06
68679,Santander,San Gil,2013,0.04
68682,Santander,San Joaquin,2013,0.04
68684,Santander,San Jose De Miranda,2013,0.08
68686,Santander,San Miguel,2013,0.09
68689,Santander,San Vicente De Chucuri,2013,0.17
68705,Santander,Santa Barbara,2013,0.09
68720,Santander,Santa Helena Del Opon,2013,0.13
68745,Santander,Simacota,2013,0.22
68755,Santander,Socorro,2013,0.04
68770,Santander,Suaita,2013,0.04
68773,Santander,Sucre,2013,0.22
68780,Santander,Surata,2013,0.16
68820,Santander,Tona,2013,0.1
68855,Santander,Valle De San Jose,2013,0.06
68861,Santander,Velez,2013,0.06
68867,Santander,Vetas,2013,0.05
68872,Santander,Villanueva,2013,0.04
68895,Santander,Zapatoca,2013,0.07
70001,Sucre,Sincelejo,2013,0.18
70110,Sucre,Buenavista,2013,0.14
70124,Sucre,Caimito,2013,0.07
70204,Sucre,Coloso,2013,0.22
70215,Sucre,Corozal,2013,0.13
70221,Sucre,Coveas,2013,0.17
70230,Sucre,Chalan,2013,0.21
70233,Sucre,El Roble,2013,0.16
70235,Sucre,Galeras,2013,0.19
70265,Sucre,Guaranda,2013,0.12
70400,Sucre,La Union,2013,0.07
70418,Sucre,Los Palmitos,2013,0.16
70429,Sucre,Majagual,2013,0.09
70473,Sucre,Morroa,2013,0.2
70508,Sucre,Ovejas,2013,0.3
70523,Sucre,Palmito,2013,0.17
70670,Sucre,Sampues,2013,0.16
70678,Sucre,San Benito Abad,2013,0.18
70702,Sucre,San Juan De Betulia,2013,0.16
70708,Sucre,San Marcos,2013,0.14
70713,Sucre,San Onofre,2013,0.23
70717,Sucre,San Pedro,2013,0.16
70742,Sucre,San Luis De Since,2013,0.11
70771,Sucre,Sucre,2013,0.13
70820,Sucre,Santiago De Tolu,2013,0.17
70823,Sucre,Tolu Viejo,2013,0.21
73001,Tolima,Ibague,2013,0.2
73024,Tolima,Alpujarra,2013,0.18
73026,Tolima,Alvarado,2013,0.2
73030,Tolima,Ambalema,2013,0.09
73043,Tolima,Anzoategui,2013,0.25
73055,Tolima,Armero,2013,0.14
73067,Tolima,Ataco,2013,0.4
73124,Tolima,Cajamarca,2013,0.28
73148,Tolima,Carmen De Apicala,2013,0.04
73152,Tolima,Casabianca,2013,0.24
73168,Tolima,Chaparral,2013,0.61
73200,Tolima,Coello,2013,0.08
73217,Tolima,Coyaima,2013,0.27
73226,Tolima,Cunday,2013,0.22
73236,Tolima,Dolores,2013,0.43
73268,Tolima,Espinal,2013,0.1
73270,Tolima,Falan,2013,0.11
73275,Tolima,Flandes,2013,0.05
73283,Tolima,Fresno,2013,0.15
73319,Tolima,Guamo,2013,0.08
73347,Tolima,Herveo,2013,0.21
73349,Tolima,Honda,2013,0.13
73352,Tolima,Icononzo,2013,0.26
73408,Tolima,Lerida,2013,0.16
73411,Tolima,Libano,2013,0.2
73443,Tolima,San Sebastian De Mariquita,2013,0.17
73449,Tolima,Melgar,2013,0.08
73461,Tolima,Murillo,2013,0.21
73483,Tolima,Natagaima,2013,0.25
73504,Tolima,Ortega,2013,0.3
73520,Tolima,Palocabildo,2013,0.16
73547,Tolima,Piedras,2013,0.04
73555,Tolima,Planadas,2013,0.65
73563,Tolima,Prado,2013,0.23
73585,Tolima,Purificacion,2013,0.11
73616,Tolima,Rioblanco,2013,0.54
73622,Tolima,Roncesvalles,2013,0.35
73624,Tolima,Rovira,2013,0.43
73671,Tolima,Saldaa,2013,0.13
73675,Tolima,San Antonio,2013,0.44
73678,Tolima,San Luis,2013,0.18
73686,Tolima,Santa Isabel,2013,0.21
73770,Tolima,Suarez,2013,0.1
73854,Tolima,Valle De San Juan,2013,0.17
73861,Tolima,Venadillo,2013,0.18
73870,Tolima,Villahermosa,2013,0.25
73873,Tolima,Villarrica,2013,0.2
76001,Valle del Cauca,Cali,2013,0.19
76020,Valle del Cauca,Alcala,2013,0.09
76036,Valle del Cauca,Andalucia,2013,0.13
76041,Valle del Cauca,Ansermanuevo,2013,0.11
76054,Valle del Cauca,Argelia,2013,0.22
76100,Valle del Cauca,Bolivar,2013,0.26
76109,Valle del Cauca,Buenaventura,2013,0.48
76111,Valle del Cauca,Guadalajara de Buga,2013,0.22
76113,Valle del Cauca,Bugalagrande,2013,0.33
76122,Valle del Cauca,Caicedonia,2013,0.09
76126,Valle del Cauca,Calima,2013,0.26
76130,Valle del Cauca,Candelaria,2013,0.08
76147,Valle del Cauca,Cartago,2013,0.08
76233,Valle del Cauca,Dagua,2013,0.32
76243,Valle del Cauca,El Aguila,2013,0.15
76246,Valle del Cauca,El Cairo,2013,0.22
76248,Valle del Cauca,El Cerrito,2013,0.09
76250,Valle del Cauca,El Dovio,2013,0.29
76275,Valle del Cauca,Florida,2013,0.39
76306,Valle del Cauca,Ginebra,2013,0.06
76318,Valle del Cauca,Guacari,2013,0.17
76364,Valle del Cauca,Jamundi,2013,0.21
76377,Valle del Cauca,La Cumbre,2013,0.07
76400,Valle del Cauca,La Union,2013,0.12
76403,Valle del Cauca,La Victoria,2013,0.13
76497,Valle del Cauca,Obando,2013,0.15
76520,Valle del Cauca,Palmira,2013,0.13
76563,Valle del Cauca,Pradera,2013,0.36
76606,Valle del Cauca,Restrepo,2013,0.2
76616,Valle del Cauca,Riofrio,2013,0.29
76622,Valle del Cauca,Roldanillo,2013,0.19
76670,Valle del Cauca,San Pedro,2013,0.26
76736,Valle del Cauca,Sevilla,2013,0.18
76823,Valle del Cauca,Toro,2013,0.07
76828,Valle del Cauca,Trujillo,2013,0.24
76834,Valle del Cauca,Tulua,2013,0.25
76845,Valle del Cauca,Ulloa,2013,0.07
76863,Valle del Cauca,Versalles,2013,0.14
76869,Valle del Cauca,Vijes,2013,0.11
76890,Valle del Cauca,Yotoco,2013,0.12
76892,Valle del Cauca,Yumbo,2013,0.13
76895,Valle del Cauca,Zarzal,2013,0.11
81001,Arauca,Arauca,2013,0.38
81065,Arauca,Arauquita,2013,0.89
81220,Arauca,Cravo Norte,2013,0.3
81300,Arauca,Fortul,2013,0.57
81591,Arauca,Puerto Rondon,2013,0.62
81736,Arauca,Saravena,2013,0.6
81794,Arauca,Tame,2013,0.87
85001,Casanare,Yopal,2013,0.2
85010,Casanare,Aguazul,2013,0.35
85015,Casanare,Chameza,2013,0.17
85125,Casanare,Hato Corozal,2013,0.29
85136,Casanare,La Salina,2013,0.3
85139,Casanare,Mani,2013,0.17
85162,Casanare,Monterrey,2013,0.25
85225,Casanare,Nunchia,2013,0.24
85230,Casanare,Orocue,2013,0.23
85250,Casanare,Paz De Ariporo,2013,0.23
85263,Casanare,Pore,2013,0.22
85279,Casanare,Recetor,2013,0.28
85300,Casanare,Sabanalarga,2013,0.14
85315,Casanare,Sacama,2013,0.46
85325,Casanare,San Luis De Palenque,2013,0.13
85400,Casanare,Tamara,2013,0.29
85410,Casanare,Tauramena,2013,0.25
85430,Casanare,Trinidad,2013,0.18
85440,Casanare,Villanueva,2013,0.2
86001,Putumayo,Mocoa,2013,0.41
86219,Putumayo,Colon,2013,0.24
86320,Putumayo,Orito,2013,0.63
86568,Putumayo,Puerto Asis,2013,0.89
86569,Putumayo,Puerto Caicedo,2013,0.77
86571,Putumayo,Puerto Guzman,2013,0.77
86573,Putumayo,Puerto Leguizamo,2013,0.77
86749,Putumayo,Sibundoy,2013,0.16
86755,Putumayo,San Francisco,2013,0.2
86757,Putumayo,San Miguel,2013,0.91
86760,Putumayo,Santiago,2013,0.15
86865,Putumayo,Valle del Guamuez,2013,0.72
86885,Putumayo,Villagarzon,2013,0.65
88001,"Archip,De San Andres, Providencia y Santa Catalina",San Andres,2013,0.06
88564,"Archip,De San Andres, Providencia y Santa Catalina",Providencia,2013,0.05
91001,Amazonas,Leticia,2013,0.16
91263,Amazonas,El Encanto,2013,0.2
91405,Amazonas,La Chorrera,2013,0.21
91407,Amazonas,La Pedrera,2013,0.05
91430,Amazonas,La Victoria,2013,0.13
91460,Amazonas,Miriti - Parana,2013,0.09
91530,Amazonas,Puerto Alegria,2013,0.22
91536,Amazonas,Puerto Arica,2013,0.06
91540,Amazonas,Puerto Nario,2013,0.07
91669,Amazonas,Puerto Santander,2013,0.2
91798,Amazonas,Tarapaca,2013,0.04
94001,Guainia,Inirida,2013,0.3
94343,Guainia,Barranco Minas,2013,0.23
94663,Guainia,Mapiripana,2013,0.2
94883,Guainia,San Felipe,2013,0.05
94884,Guainia,Puerto Colombia,2013,0.09
94885,Guainia,La Guadalupe,2013,0.03
94886,Guainia,Cacahual,2013,0.05
94887,Guainia,Pana Pana,2013,0.11
94888,Guainia,Morichal,2013,0.25
95001,Guaviare,San Jose Del Guaviare,2013,0.83
95015,Guaviare,Calamar,2013,0.76
95025,Guaviare,El Retorno,2013,0.66
95200,Guaviare,Miraflores,2013,0.83
97001,Vaupes,Mitu,2013,0.36
97161,Vaupes,Caruru,2013,0.59
97511,Vaupes,Pacoa,2013,0.17
97666,Vaupes,Taraira,2013,0.11
97777,Vaupes,Papunaua,2013,0.15
97889,Vaupes,Yavarate,2013,0.1
99001,Vichada,Puerto Carreo,2013,0.26
99524,Vichada,La Primavera,2013,0.22
99624,Vichada,Santa Rosalia,2013,0.19
99773,Vichada,Cumaribo,2013,0.66
5001,Antioquia,Medellin,2014,0.19
5002,Antioquia,Abejorral,2014,0.22
5004,Antioquia,Abriaqui,2014,0.08
5021,Antioquia,Alejandria,2014,0.11
5030,Antioquia,Amaga,2014,0.11
5031,Antioquia,Amalfi,2014,0.49
5034,Antioquia,Andes,2014,0.17
5036,Antioquia,Angelopolis,2014,0.1
5038,Antioquia,Angostura,2014,0.32
5040,Antioquia,Anori,2014,0.96
5042,Antioquia,Santafe De Antioquia,2014,0.24
5044,Antioquia,Anza,2014,0.14
5045,Antioquia,Apartado,2014,0.32
5051,Antioquia,Arboletes,2014,0.21
5055,Antioquia,Argelia,2014,0.68
5059,Antioquia,Armenia,2014,0.17
5079,Antioquia,Barbosa,2014,0.16
5086,Antioquia,Belmira,2014,0.16
5088,Antioquia,Bello,2014,0.13
5091,Antioquia,Betania,2014,0.16
5093,Antioquia,Betulia,2014,0.18
5101,Antioquia,Ciudad Bolivar,2014,0.16
5107,Antioquia,Briceo,2014,0.85
5113,Antioquia,Buritica,2014,0.15
5120,Antioquia,Caceres,2014,0.79
5125,Antioquia,Caicedo,2014,0.22
5129,Antioquia,Caldas,2014,0.08
5134,Antioquia,Campamento,2014,0.61
5138,Antioquia,Caasgordas,2014,0.2
5142,Antioquia,Caracoli,2014,0.15
5145,Antioquia,Caramanta,2014,0.06
5147,Antioquia,Carepa,2014,0.28
5148,Antioquia,El Carmen De Viboral,2014,0.13
5150,Antioquia,Carolina,2014,0.14
5154,Antioquia,Caucasia,2014,0.4
5172,Antioquia,Chigorodo,2014,0.37
5190,Antioquia,Cisneros,2014,0.18
5197,Antioquia,Cocorna,2014,0.36
5206,Antioquia,Concepcion,2014,0.11
5209,Antioquia,Concordia,2014,0.09
5212,Antioquia,Copacabana,2014,0.06
5234,Antioquia,Dabeiba,2014,0.55
5237,Antioquia,Donmatias,2014,0.13
5240,Antioquia,Ebejico,2014,0.1
5250,Antioquia,El Bagre,2014,0.56
5264,Antioquia,Entrerrios,2014,0.06
5266,Antioquia,Envigado,2014,0.1
5282,Antioquia,Fredonia,2014,0.1
5284,Antioquia,Frontino,2014,0.29
5306,Antioquia,Giraldo,2014,0.15
5308,Antioquia,Girardota,2014,0.1
5310,Antioquia,Gomez Plata,2014,0.09
5313,Antioquia,Granada,2014,0.46
5315,Antioquia,Guadalupe,2014,0.27
5318,Antioquia,Guarne,2014,0.12
5321,Antioquia,Guatape,2014,0.09
5347,Antioquia,Heliconia,2014,0.17
5353,Antioquia,Hispania,2014,0.05
5360,Antioquia,Itagui,2014,0.1
5361,Antioquia,Ituango,2014,0.95
5364,Antioquia,Jardin,2014,0.09
5368,Antioquia,Jerico,2014,0.09
5376,Antioquia,La Ceja,2014,0.14
5380,Antioquia,La Estrella,2014,0.09
5390,Antioquia,La Pintada,2014,0.18
5400,Antioquia,La Union,2014,0.2
5411,Antioquia,Liborina,2014,0.14
5425,Antioquia,Maceo,2014,0.24
5440,Antioquia,Marinilla,2014,0.15
5467,Antioquia,Montebello,2014,0.18
5475,Antioquia,Murindo,2014,0.24
5480,Antioquia,Mutata,2014,0.54
5483,Antioquia,Nario,2014,0.42
5490,Antioquia,Necocli,2014,0.24
5495,Antioquia,Nechi,2014,0.49
5501,Antioquia,Olaya,2014,0.24
5541,Antioquia,Peol,2014,0.12
5543,Antioquia,Peque,2014,0.28
5576,Antioquia,Pueblorrico,2014,0.07
5579,Antioquia,Puerto Berrio,2014,0.34
5585,Antioquia,Puerto Nare,2014,0.18
5591,Antioquia,Puerto Triunfo,2014,0.19
5604,Antioquia,Remedios,2014,0.49
5607,Antioquia,Retiro,2014,0.08
5615,Antioquia,Rionegro,2014,0.13
5628,Antioquia,Sabanalarga,2014,0.34
5631,Antioquia,Sabaneta,2014,0.04
5642,Antioquia,Salgar,2014,0.25
5647,Antioquia,San Andres De Cuerquia,2014,0.59
5649,Antioquia,San Carlos,2014,0.55
5652,Antioquia,San Francisco,2014,0.67
5656,Antioquia,San Jeronimo,2014,0.19
5658,Antioquia,San Jose De La Montaa,2014,0.19
5659,Antioquia,San Juan De Uraba,2014,0.21
5660,Antioquia,San Luis,2014,0.49
5664,Antioquia,San Pedro De Los Milagros,2014,0.13
5665,Antioquia,San Pedro De Uraba,2014,0.23
5667,Antioquia,San Rafael,2014,0.29
5670,Antioquia,San Roque,2014,0.23
5674,Antioquia,San Vicente,2014,0.15
5679,Antioquia,Santa Barbara,2014,0.15
5686,Antioquia,Santa Rosa De Osos,2014,0.21
5690,Antioquia,Santo Domingo,2014,0.2
5697,Antioquia,El Santuario,2014,0.12
5736,Antioquia,Segovia,2014,0.51
5756,Antioquia,Sonson,2014,0.33
5761,Antioquia,Sopetran,2014,0.17
5789,Antioquia,Tamesis,2014,0.12
5790,Antioquia,Taraza,2014,0.91
5792,Antioquia,Tarso,2014,0.06
5809,Antioquia,Titiribi,2014,0.03
5819,Antioquia,Toledo,2014,0.49
5837,Antioquia,Turbo,2014,0.38
5842,Antioquia,Uramita,2014,0.35
5847,Antioquia,Urrao,2014,0.33
5854,Antioquia,Valdivia,2014,0.87
5856,Antioquia,Valparaiso,2014,0.14
5858,Antioquia,Vegachi,2014,0.38
5861,Antioquia,Venecia,2014,0.11
5873,Antioquia,Vigia Del Fuerte,2014,0.47
5885,Antioquia,Yali,2014,0.3
5887,Antioquia,Yarumal,2014,0.43
5890,Antioquia,Yolombo,2014,0.21
5893,Antioquia,Yondo,2014,0.49
5895,Antioquia,Zaragoza,2014,0.61
8001,Atlantico,Barranquilla,2014,0.12
8078,Atlantico,Baranoa,2014,0.07
8137,Atlantico,Campo De La Cruz,2014,0.08
8141,Atlantico,Candelaria,2014,0.07
8296,Atlantico,Galapa,2014,0.13
8372,Atlantico,Juan De Acosta,2014,0.07
8421,Atlantico,Luruaco,2014,0.09
8433,Atlantico,Malambo,2014,0.12
8436,Atlantico,Manati,2014,0.04
8520,Atlantico,Palmar De Varela,2014,0.04
8549,Atlantico,Piojo,2014,0.07
8558,Atlantico,Polonuevo,2014,0.06
8560,Atlantico,Ponedera,2014,0.09
8573,Atlantico,Puerto Colombia,2014,0.08
8606,Atlantico,Repelon,2014,0.07
8634,Atlantico,Sabanagrande,2014,0.09
8638,Atlantico,Sabanalarga,2014,0.1
8675,Atlantico,Santa Lucia,2014,0.04
8685,Atlantico,Santo Tomas,2014,0.09
8758,Atlantico,Soledad,2014,0.1
8770,Atlantico,Suan,2014,0.07
8832,Atlantico,Tubara,2014,0.1
8849,Atlantico,Usiacuri,2014,0.07
11001,"Bogota, D,C,","Bogota, D,C,",2014,0.09
13001,Bolivar,Cartagena,2014,0.11
13006,Bolivar,Achi,2014,0.12
13030,Bolivar,Altos Del Rosario,2014,0.14
13042,Bolivar,Arenal,2014,0.24
13052,Bolivar,Arjona,2014,0.13
13062,Bolivar,Arroyohondo,2014,0.05
13074,Bolivar,Barranco De Loba,2014,0.23
13140,Bolivar,Calamar,2014,0.13
13160,Bolivar,Cantagallo,2014,0.58
13188,Bolivar,Cicuco,2014,0.07
13212,Bolivar,Cordoba,2014,0.2
13222,Bolivar,Clemencia,2014,0.14
13244,Bolivar,El Carmen De Bolivar,2014,0.31
13248,Bolivar,El Guamo,2014,0.14
13268,Bolivar,El Peon,2014,0.13
13300,Bolivar,Hatillo De Loba,2014,0.07
13430,Bolivar,Magangue,2014,0.14
13433,Bolivar,Mahates,2014,0.09
13440,Bolivar,Margarita,2014,0.03
13442,Bolivar,Maria La Baja,2014,0.22
13458,Bolivar,Montecristo,2014,0.52
13468,Bolivar,Mompos,2014,0.11
13473,Bolivar,Morales,2014,0.34
13490,Bolivar,Norosi,2014,0.31
13549,Bolivar,Pinillos,2014,0.1
13580,Bolivar,Regidor,2014,0.1
13600,Bolivar,Rio Viejo,2014,0.18
13620,Bolivar,San Cristobal,2014,0.05
13647,Bolivar,San Estanislao,2014,0.07
13650,Bolivar,San Fernando,2014,0.04
13654,Bolivar,San Jacinto,2014,0.24
13655,Bolivar,San Jacinto Del Cauca,2014,0.14
13657,Bolivar,San Juan Nepomuceno,2014,0.21
13667,Bolivar,San Martin De Loba,2014,0.19
13670,Bolivar,San Pablo,2014,0.61
13673,Bolivar,Santa Catalina,2014,0.1
13683,Bolivar,Santa Rosa,2014,0.37
13688,Bolivar,Santa Rosa Del Sur,2014,0.53
13744,Bolivar,Simiti,2014,0.47
13760,Bolivar,Soplaviento,2014,0.02
13780,Bolivar,Talaigua Nuevo,2014,0.05
